DOEID,upgrade_id,category,eligible,annual_savings,cost_midpoint,payback_years,lifespan_years,rank
112734,air_sealing,Envelope,True,50.42082716946575,800,15.86645925722675,15,5
112735,thermostat_setback,Behavioral,True,29.619902768971983,0,0.0,1,1
112735,low_flow_showerheads,Water Heating,True,16.615925810646246,80,4.814657992077815,10,2
112735,smart_thermostat,Behavioral,True,31.59456295357011,200,6.330203088864075,12,3
112735,energy_star_fridge,Appliance,True,112.91700000000002,1500,13.284093626291876,14,4
112735,heat_pump_replace,HVAC,True,118.47961107588793,8000,67.5221662812168,18,5
112742,thermostat_setback,Behavioral,True,79.81420625953086,0,0.0,1,1
112742,programmable_thermostat,Behavioral,True,69.1723120915934,90,1.3010986228250974,15,2
112742,led_lighting,Lighting,True,116.32186427912896,200,1.7193672164682197,15,3
112742,energy_star_washer,Appliance,True,457.9675,950,2.074383007527827,12,4
112742,smart_thermostat,Behavioral,True,85.13515334349957,200,2.349205846767537,12,5
112743,thermostat_setback,Behavioral,True,123.40502177412998,0,0.0,1,1
112743,programmable_thermostat,Behavioral,True,106.95101887091263,90,0.8415067098016886,15,2
112743,smart_thermostat,Behavioral,True,131.63202322573864,200,1.5193871149197153,12,3
112743,led_lighting,Lighting,True,75.05027002180012,200,2.664880485332102,15,4
112743,energy_star_fridge,Appliance,True,355.1475000000001,1500,4.223597237767406,14,5
112744,thermostat_setback,Behavioral,True,78.67553408752727,0,0.0,1,1
112744,programmable_thermostat,Behavioral,True,68.18546287585696,90,1.319929442495097,15,2
112744,led_lighting,Lighting,True,121.81354457248494,200,1.6418535451202665,15,3
112744,smart_thermostat,Behavioral,True,83.92056969336241,200,2.3832059378383694,12,4
112744,low_flow_showerheads,Water Heating,True,23.442150355407517,80,3.412656210591449,10,5
112747,thermostat_setback,Behavioral,True,61.332596715879816,0,0.0,1,1
112747,programmable_thermostat,Behavioral,True,53.1549171537625,90,1.693164147724186,15,2
112747,smart_thermostat,Behavioral,True,65.42143649693845,200,3.057101933390892,12,3
112747,low_flow_showerheads,Water Heating,True,17.380578160718553,80,4.602838827353061,10,4
112747,led_lighting,Lighting,True,36.555989757461546,200,5.4710596355602,15,5
112751,thermostat_setback,Behavioral,True,89.57555587918054,0,0.0,1,1
112751,smart_thermostat,Behavioral,True,95.54725960445923,200,2.093204983878637,12,2
112751,led_lighting,Lighting,True,71.23988572839914,200,2.8074160697351003,15,3
112751,low_flow_showerheads,Water Heating,True,18.561022891850637,80,4.310107285904196,10,4
112751,heat_pump_replace,HVAC,True,358.30222351672217,8000,22.32751982803879,18,5
112752,thermostat_setback,Behavioral,True,23.74794229918416,0,0.0,1,1
112752,programmable_thermostat,Behavioral,True,20.58154999262627,90,4.372848499371728,15,2
112752,smart_thermostat,Behavioral,True,25.3311384524631,200,7.8954209016434,12,3
112752,low_flow_showerheads,Water Heating,True,5.688521719595325,80,14.06340767310828,10,4
112752,heat_pump_replace,HVAC,True,94.99176919673664,8000,84.21782295086291,18,5
112755,thermostat_setback,Behavioral,True,313.9493827654256,0,0.0,1,1
112755,smart_thermostat,Behavioral,True,334.8793416164539,200,0.5972300322695487,12,2
112755,led_lighting,Lighting,True,75.03380138389831,200,2.6654653810851507,15,3
112755,low_flow_showerheads,Water Heating,True,28.278912522464154,80,2.8289630987913603,10,4
112755,attic_insulation,Insulation,True,627.8987655308512,2300,3.663010864586565,30,5
112765,thermostat_setback,Behavioral,True,70.52114755900256,0,0.0,1,1
112765,smart_thermostat,Behavioral,True,75.22255739626938,200,2.658776927064685,12,2
112765,low_flow_showerheads,Water Heating,True,29.7222672438142,80,2.691584707981845,10,3
112765,energy_star_fridge,Appliance,True,202.67850000000004,1500,7.40088366550966,14,4
112765,heat_pump_replace,HVAC,True,282.08459023601023,8000,28.360287222023302,18,5
112773,thermostat_setback,Behavioral,True,16.79021774020218,0,0.0,1,1
112773,low_flow_showerheads,Water Heating,True,8.310972860692315,80,9.62582856916415,10,2
112773,smart_thermostat,Behavioral,True,17.90956558954899,200,11.167216703274406,12,3
112773,energy_star_fridge,Appliance,True,54.42900000000001,1500,27.55883811938488,14,4
112773,attic_insulation,Insulation,True,33.58043548040436,2300,68.49226244674968,30,5
112794,thermostat_setback,Behavioral,True,39.18542416420048,0,0.0,1,1
112794,programmable_thermostat,Behavioral,True,33.96070094230708,90,2.6501219793105353,15,2
112794,smart_thermostat,Behavioral,True,41.79778577514717,200,4.784942462644023,12,3
112794,low_flow_showerheads,Water Heating,True,10.155965563258366,80,7.877143684832797,10,4
112794,attic_insulation,Insulation,True,78.37084832840095,2300,29.34764710421667,30,5
112800,thermostat_setback,Behavioral,True,17.84841146930151,0,0.0,1,1
112800,programmable_thermostat,Behavioral,True,15.468623273394641,90,5.818229483602208,15,2
112800,low_flow_showerheads,Water Heating,True,7.913425570800846,80,10.109401963062114,10,3
112800,smart_thermostat,Behavioral,True,19.038305567254945,200,10.505136567615097,12,4
112800,air_sealing,Envelope,True,27.36756425292898,800,29.231684362059404,15,5
112809,thermostat_setback,Behavioral,True,80.0583486215425,0,0.0,1,1
112809,low_flow_showerheads,Water Heating,True,29.61222835294452,80,2.7015866231507406,10,2
112809,led_lighting,Lighting,True,33.352474466306525,200,5.99655657339742,15,3
112809,attic_insulation,Insulation,True,160.116697243085,2300,14.364523123457884,30,4
112809,heat_pump_replace,HVAC,True,320.23339448617,8000,24.981779345144147,18,5
112819,thermostat_setback,Behavioral,True,31.46835517710799,0,0.0,1,1
112819,programmable_thermostat,Behavioral,True,27.272574486826922,90,3.3000184871975105,15,2
112819,led_lighting,Lighting,True,41.69933595715037,200,4.7962394462472275,15,3
112819,energy_star_washer,Appliance,True,179.6525,950,5.287986529550103,12,4
112819,smart_thermostat,Behavioral,True,33.56624552224852,200,5.958366712995504,12,5
112820,thermostat_setback,Behavioral,True,45.256327836298986,0,0.0,1,1
112820,smart_thermostat,Behavioral,True,48.27341635871892,200,4.143067035359658,12,2
112820,low_flow_showerheads,Water Heating,True,14.211375143209935,80,5.6292933789889625,10,3
112820,attic_insulation,Insulation,True,90.51265567259797,2300,25.4108111502059,30,4
112820,heat_pump_replace,HVAC,True,181.02531134519595,8000,44.19271504383635,18,5
112821,thermostat_setback,Behavioral,True,76.74547613113225,0,0.0,1,1
112821,smart_thermostat,Behavioral,True,81.86184120654104,200,2.4431407485129872,12,2
112821,led_lighting,Lighting,True,77.03927441034217,200,2.596078448697732,15,3
112821,low_flow_showerheads,Water Heating,True,10.459052889079551,80,7.648876131368373,10,4
112821,energy_star_fridge,Appliance,True,129.67950000000002,1500,11.566978589522629,14,5
112825,thermostat_setback,Behavioral,True,47.394777895962555,0,0.0,1,1
112825,low_flow_showerheads,Water Heating,True,39.540200616580165,80,2.0232573116094423,10,2
112825,programmable_thermostat,Behavioral,True,41.075474176500876,90,2.1910885219065506,15,3
112825,smart_thermostat,Behavioral,True,50.554429755693384,200,3.9561320534423836,12,4
112825,attic_insulation,Insulation,True,94.78955579192511,2300,24.264276594446613,30,5
112838,thermostat_setback,Behavioral,True,94.72077199436079,0,0.0,1,1
112838,programmable_thermostat,Behavioral,True,82.091335728446,90,1.0963398171241294,15,2
112838,smart_thermostat,Behavioral,True,101.03549012731816,200,1.9795024475852336,12,3
112838,air_sealing,Envelope,True,145.23851705801982,800,5.508180723715434,15,4
112838,low_flow_showerheads,Water Heating,True,12.662257004918144,80,6.3179889627044545,10,5
112840,thermostat_setback,Behavioral,True,96.93349176215163,0,0.0,1,1
112840,programmable_thermostat,Behavioral,True,84.00902619386474,90,1.0713134537747182,15,2
112840,smart_thermostat,Behavioral,True,103.39572454629506,200,1.9343159582043523,12,3
112840,energy_star_washer,Appliance,True,406.8625,950,2.334941165627208,12,4
112840,led_lighting,Lighting,True,24.844512047941368,200,8.050067540633068,15,5
112841,thermostat_setback,Behavioral,True,26.915723547281576,0,0.0,1,1
112841,programmable_thermostat,Behavioral,True,23.32696040764403,90,3.858196628588945,15,2
112841,low_flow_showerheads,Water Heating,True,13.439449586693488,80,5.952624732430164,10,3
112841,smart_thermostat,Behavioral,True,28.710105117100344,200,6.9661883571744845,12,4
112841,energy_star_fridge,Appliance,True,118.83000000000003,1500,12.623074981065384,14,5
112844,thermostat_setback,Behavioral,True,109.14279770093353,0,0.0,1,1
112844,smart_thermostat,Behavioral,True,116.41898421432909,200,1.717932872801888,12,2
112844,low_flow_showerheads,Water Heating,True,22.161170187271413,80,3.6099176769081063,10,3
112844,air_sealing,Envelope,True,167.35228980809805,800,4.780334950405254,15,4
112844,energy_star_fridge,Appliance,True,230.75850000000005,1500,6.500302264055277,14,5
112850,thermostat_setback,Behavioral,True,6.154034254356299,0,0.0,1,1
112850,low_flow_showerheads,Water Heating,True,11.367106621651915,80,7.037850762094291,10,2
112850,heat_pump_water_heater,Water Heating,True,60.624568648810204,2400,39.5879105367804,13,3
112850,tankless_water_heater,Water Heating,True,31.82789854062536,2300,72.26364621793246,20,4
112850,attic_insulation,Insulation,True,12.308068508712598,2300,186.8692880911317,30,5
112851,thermostat_setback,Behavioral,True,104.76863822913018,0,0.0,1,1
112851,programmable_thermostat,Behavioral,True,90.79948646524615,90,0.9911950331838919,15,2
112851,energy_star_washer,Appliance,True,535.63,950,1.7736123816813845,12,3
112851,smart_thermostat,Behavioral,True,111.75321411107218,200,1.7896576988042492,12,4
112851,low_flow_showerheads,Water Heating,True,19.021036570084284,80,4.2058696278320395,10,5
112852,thermostat_setback,Behavioral,True,12.001623279901478,0,0.0,1,1
112852,low_flow_showerheads,Water Heating,True,16.75464788049855,80,4.774794467218581,10,2
112852,programmable_thermostat,Behavioral,True,10.401406842581281,90,8.652675677636028,15,3
112852,smart_thermostat,Behavioral,True,12.801731498561576,200,15.622886640176162,12,4
112852,led_lighting,Lighting,True,9.997162611707722,200,20.00567638719601,15,5
112854,thermostat_setback,Behavioral,True,2.0154962816235753,0,0.0,1,1
112854,led_lighting,Lighting,True,50.269938887258576,200,3.9785208501753724,15,2
112854,low_flow_showerheads,Water Heating,True,10.336434378829065,80,7.7396128169550265,10,3
112854,heat_pump_water_heater,Water Heating,True,55.127650020421676,2400,43.53532209537203,13,4
112854,tankless_water_heater,Water Heating,True,28.94201626072138,2300,79.46923874552037,20,5
112862,thermostat_setback,Behavioral,True,43.60584145223209,0,0.0,1,1
112862,programmable_thermostat,Behavioral,True,37.791729258601144,90,2.3814734537323825,15,2
112862,smart_thermostat,Behavioral,True,46.51289754904756,200,4.29988262479458,12,3
112862,led_lighting,Lighting,True,16.315531248020257,200,12.258258524328971,15,4
112862,low_flow_showerheads,Water Heating,True,4.603864277417295,80,17.376706866102253,10,5
112864,thermostat_setback,Behavioral,True,52.0634387689668,0,0.0,1,1
112864,smart_thermostat,Behavioral,True,55.534334686897914,200,3.6013756377491193,12,2
112864,energy_star_washer,Appliance,True,220.0925,950,4.316366982064359,12,3
112864,low_flow_showerheads,Water Heating,True,18.246890898691642,80,4.384308562163664,10,4
112864,led_lighting,Lighting,True,11.656175750651245,200,17.15828624056443,15,5
112870,thermostat_setback,Behavioral,True,13.13347667459685,0,0.0,1,1
112870,low_flow_showerheads,Water Heating,True,20.79827703867376,80,3.8464724674665334,10,2
112870,programmable_thermostat,Behavioral,True,11.382346451317268,90,7.906981252497756,15,3
112870,energy_star_fridge,Appliance,True,120.927,1500,12.404177727058473,14,4
112870,smart_thermostat,Behavioral,True,14.009041786236637,200,14.27649392812095,12,5
112883,thermostat_setback,Behavioral,True,146.78933685568674,0,0.0,1,1
112883,programmable_thermostat,Behavioral,True,127.21742527492849,90,0.7074502553836612,15,2
112883,smart_thermostat,Behavioral,True,156.57529264606583,200,1.277340738887166,12,3
112883,low_flow_showerheads,Water Heating,True,34.25630639143627,80,2.3353364220259074,10,4
112883,attic_insulation,Insulation,True,293.5786737113735,2300,7.834356531841284,30,5
112884,thermostat_setback,Behavioral,True,142.9932520124085,0,0.0,1,1
112884,programmable_thermostat,Behavioral,True,123.92748507742068,90,0.726231149964632,15,2
112884,led_lighting,Lighting,True,162.63774635834665,200,1.2297268283546645,15,3
112884,smart_thermostat,Behavioral,True,152.52613547990236,200,1.3112506874361414,12,4
112884,low_flow_showerheads,Water Heating,True,32.87732320791845,80,2.4332881206317953,10,5
112886,thermostat_setback,Behavioral,True,62.893730246532805,0,0.0,1,1
112886,programmable_thermostat,Behavioral,True,54.50789954699509,90,1.6511368214143838,15,2
112886,smart_thermostat,Behavioral,True,67.08664559630165,200,2.9812192608870816,12,3
112886,low_flow_showerheads,Water Heating,True,6.522408322839578,80,12.265408119246883,10,4
112886,energy_star_fridge,Appliance,True,119.78850000000003,1500,12.52207014863697,14,5
112918,thermostat_setback,Behavioral,True,17.222754164081937,0,0.0,1,1
112918,low_flow_showerheads,Water Heating,True,28.55759246732511,80,2.80135659515185,10,2
112918,programmable_thermostat,Behavioral,True,14.926386942204344,90,6.029590439299486,15,3
112918,led_lighting,Lighting,True,24.496059785561428,200,8.164578375085647,15,4
112918,energy_star_fridge,Appliance,True,150.06900000000002,1500,9.995402115027087,14,5
112926,thermostat_setback,Behavioral,True,34.921991923610186,0,0.0,1,1
112926,low_flow_showerheads,Water Heating,True,26.23039324210165,80,3.0498970892893174,10,2
112926,smart_thermostat,Behavioral,True,37.250124718517526,200,5.369109540204502,12,3
112926,led_lighting,Lighting,True,8.167553172586853,200,24.48713779682139,15,4
112926,heat_pump_replace,HVAC,True,139.68796769444074,8000,57.27050176218135,18,5
112929,thermostat_setback,Behavioral,True,71.95401663821657,0,0.0,1,1
112929,smart_thermostat,Behavioral,True,76.75095108076432,200,2.605830900903649,12,2
112929,low_flow_showerheads,Water Heating,True,17.32717604500863,80,4.617024712636037,10,3
112929,attic_insulation,Insulation,True,143.90803327643314,2300,15.982429525542377,30,4
112929,heat_pump_water_heater,Water Heating,True,92.41160557337935,2400,25.970764008577714,13,5
112932,thermostat_setback,Behavioral,True,73.49672666747595,0,0.0,1,1
112932,smart_thermostat,Behavioral,True,78.39650844530767,200,2.5511340232649196,12,2
112932,energy_star_washer,Appliance,True,244.895,950,3.8792135404969477,12,3
112932,low_flow_showerheads,Water Heating,True,15.8339271708442,80,5.052442084444344,10,4
112932,air_sealing,Envelope,True,112.69498089012977,800,7.098807716911081,15,5
112936,thermostat_setback,Behavioral,True,120.97192870316128,0,0.0,1,1
112936,smart_thermostat,Behavioral,True,129.0367239500387,200,1.5499463554068325,12,2
112936,low_flow_showerheads,Water Heating,True,32.71887310114194,80,2.4450719849886235,10,3
112936,air_sealing,Envelope,True,185.4902906781806,800,4.312894206349447,15,4
112936,attic_insulation,Insulation,True,241.94385740632256,2300,9.506337646495238,30,5
112937,thermostat_setback,Behavioral,True,46.67423013465213,0,0.0,1,1
112937,smart_thermostat,Behavioral,True,49.78584547696226,200,4.017206056941372,12,2
112937,low_flow_showerheads,Water Heating,True,17.770256494654063,80,4.501904630586896,10,3
112937,energy_star_washer,Appliance,True,184.3825,950,5.152332786462924,12,4
112937,led_lighting,Lighting,True,34.111874225202584,200,5.86306101739305,15,5
112941,thermostat_setback,Behavioral,True,31.670188980997203,0,0.0,1,1
112941,smart_thermostat,Behavioral,True,33.78153491306368,200,5.920394100347935,12,2
112941,low_flow_showerheads,Water Heating,True,9.049867783551008,80,8.839908152626005,10,3
112941,led_lighting,Lighting,True,14.083789277802158,200,14.200723686999877,15,4
112941,attic_insulation,Insulation,True,63.340377961994406,2300,36.311750482133995,30,5
112945,thermostat_setback,Behavioral,True,89.71671357662467,0,0.0,1,1
112945,programmable_thermostat,Behavioral,True,77.75448509974137,90,1.1574894989600975,15,2
112945,smart_thermostat,Behavioral,True,95.6978278150663,200,2.08991159534462,12,3
112945,attic_insulation,Insulation,True,179.43342715324934,2300,12.818124451447003,30,4
112945,heat_pump_replace,HVAC,True,358.8668543064987,8000,22.292390350342615,18,5
112953,thermostat_setback,Behavioral,True,174.1888169596474,0,0.0,1,1
112953,smart_thermostat,Behavioral,True,185.8014047569572,200,1.07641812644859,12,2
112953,low_flow_showerheads,Water Heating,True,48.508860621991445,80,1.64918324145779,10,3
112953,energy_star_fridge,Appliance,True,671.0490000000001,1500,2.2353062145983373,14,4
112953,heat_pump_water_heater,Water Heating,True,258.71392331728765,2400,9.276655733200071,13,5
112957,thermostat_setback,Behavioral,True,29.914617352160327,0,0.0,1,1
112957,smart_thermostat,Behavioral,True,31.90892517563768,200,6.267838822496569,12,2
112957,low_flow_showerheads,Water Heating,True,11.29962529423451,80,7.079880785145945,10,3
112957,led_lighting,Lighting,True,23.787702352070028,200,8.40770567244784,15,4
112957,attic_insulation,Insulation,True,59.829234704320655,2300,38.44274477797895,30,5
112960,thermostat_setback,Behavioral,True,54.00913989739517,0,0.0,1,1
112960,smart_thermostat,Behavioral,True,57.60974922388817,200,3.4716346225140136,12,2
112960,low_flow_showerheads,Water Heating,True,9.018,80,8.871146595697493,10,3
112960,attic_insulation,Insulation,True,108.01827979479035,2300,21.29269235141928,30,4
112960,heat_pump_replace,HVAC,True,216.0365595895807,8000,37.03076930681614,18,5
112965,thermostat_setback,Behavioral,True,125.24180461962321,0,0.0,1,1
112965,low_flow_showerheads,Water Heating,True,25.421242003252573,80,3.146974486524468,10,2
112965,heat_pump_replace,HVAC,True,500.96721847849284,8000,15.969108765833248,18,3
112965,led_lighting,Lighting,True,11.497324082848216,200,17.395352045295592,15,4
112965,window_upgrade,Envelope,True,183.6879801087807,13000,70.7721865758519,25,5
112968,thermostat_setback,Behavioral,True,36.80871329578635,0,0.0,1,1
112968,programmable_thermostat,Behavioral,True,31.90088485634816,90,2.8212383576592335,15,2
112968,smart_thermostat,Behavioral,True,39.26262751550543,200,5.093902590218061,12,3
112968,low_flow_showerheads,Water Heating,True,13.248688586601475,80,6.038333490675051,10,4
112968,led_lighting,Lighting,True,12.908488909288208,200,15.493680275472947,15,5
112974,thermostat_setback,Behavioral,True,85.00798430654677,0,0.0,1,1
112974,low_flow_showerheads,Water Heating,True,37.74059697398576,80,2.1197332955581825,10,2
112974,smart_thermostat,Behavioral,True,90.67518326031656,200,2.205675167215557,12,3
112974,energy_star_fridge,Appliance,True,334.38450000000006,1500,4.485853859852953,14,4
112974,air_sealing,Envelope,True,130.34557593670505,800,6.137530900078072,15,5
112975,thermostat_setback,Behavioral,True,75.9315077441276,0,0.0,1,1
112975,smart_thermostat,Behavioral,True,80.99360826040277,200,2.469330658253667,12,2
112975,low_flow_showerheads,Water Heating,True,8.37035369846829,80,9.55754116037407,10,3
112975,attic_insulation,Insulation,True,151.8630154882552,2300,15.145228037289156,30,4
112975,heat_pump_replace,HVAC,True,303.7260309765104,8000,26.339527021372444,18,5
112979,thermostat_setback,Behavioral,True,124.25800834415719,0,0.0,1,1
112979,smart_thermostat,Behavioral,True,132.541875567101,200,1.5089570684304032,12,2
112979,energy_star_washer,Appliance,True,350.2925,950,2.712019241062826,12,3
112979,led_lighting,Lighting,True,26.810713710381393,200,7.45970443608735,15,4
112979,attic_insulation,Insulation,True,248.51601668831438,2300,9.254936686373139,30,5
112981,thermostat_setback,Behavioral,True,65.88396090635095,0,0.0,1,1
112981,led_lighting,Lighting,True,73.23700774901975,200,2.7308597954382825,15,2
112981,smart_thermostat,Behavioral,True,70.27622496677435,200,2.845912683764065,12,3
112981,low_flow_showerheads,Water Heating,True,17.845819772184406,80,4.4828425379871275,10,4
112981,energy_star_fridge,Appliance,True,321.53400000000005,1500,4.665136501894045,14,5
112990,thermostat_setback,Behavioral,True,43.44763628975682,0,0.0,1,1
112990,programmable_thermostat,Behavioral,True,37.65461811778924,90,2.390145073798561,15,2
112990,smart_thermostat,Behavioral,True,46.3441453757406,200,4.315539716580735,12,3
112990,low_flow_showerheads,Water Heating,True,12.585365641398985,80,6.356589254494415,10,4
112990,energy_star_fridge,Appliance,True,85.93050000000001,1500,17.45596732242917,14,5
112996,thermostat_setback,Behavioral,True,75.36541273124469,0,0.0,1,1
112996,programmable_thermostat,Behavioral,True,65.31669103374539,90,1.3779020121135985,15,2
112996,smart_thermostat,Behavioral,True,80.38977357999431,200,2.4878786329828864,12,3
112996,low_flow_showerheads,Water Heating,True,8.955167587010651,80,8.933389489666158,10,4
112996,attic_insulation,Insulation,True,150.73082546248938,2300,15.258988948961699,30,5
112997,thermostat_setback,Behavioral,True,55.366736689657365,0,0.0,1,1
112997,low_flow_showerheads,Water Heating,True,37.08051264265552,80,2.1574674754623566,10,2
112997,smart_thermostat,Behavioral,True,59.05785246896785,200,3.38650986513759,12,3
112997,air_sealing,Envelope,True,84.89566292414128,800,9.42333179864373,15,4
112997,led_lighting,Lighting,True,14.49539898199971,200,13.797481549032122,15,5
113001,thermostat_setback,Behavioral,True,82.59624329253786,0,0.0,1,1
113001,programmable_thermostat,Behavioral,True,71.58341085353281,90,1.257274540663471,15,2
113001,smart_thermostat,Behavioral,True,88.10265951204038,200,2.2700790317534896,12,3
113001,low_flow_showerheads,Water Heating,True,24.331740839116424,80,3.2878864084969064,10,4
113001,attic_insulation,Insulation,True,165.19248658507573,2300,13.923151394754735,30,5
113007,thermostat_setback,Behavioral,True,74.22977519755538,0,0.0,1,1
113007,programmable_thermostat,Behavioral,True,64.33247183788133,90,1.3989824645134292,15,2
113007,smart_thermostat,Behavioral,True,79.1784268773924,200,2.525940560927025,12,3
113007,low_flow_showerheads,Water Heating,True,5.889620847624992,80,13.583217336012426,10,4
113007,attic_insulation,Insulation,True,148.45955039511077,2300,15.492435440352418,30,5
113011,low_flow_showerheads,Water Heating,True,31.339867774884226,80,2.552659142490448,10,1
113011,led_lighting,Lighting,True,27.05374005172331,200,7.392693195751325,15,2
113021,thermostat_setback,Behavioral,True,113.96985622685057,0,0.0,1,1
113021,smart_thermostat,Behavioral,True,121.56784664197392,200,1.6451718569056704,12,2
113021,energy_star_washer,Appliance,True,444.8875,950,2.1353713017335845,12,3
113021,energy_star_fridge,Appliance,True,266.9325,1500,5.6193981624568,14,4
113021,low_flow_showerheads,Water Heating,True,12.579560873593758,80,6.359522466951218,10,5
113025,thermostat_setback,Behavioral,True,56.17889346927858,0,0.0,1,1
113025,led_lighting,Lighting,True,166.1606079907642,200,1.2036547194815075,15,2
113025,smart_thermostat,Behavioral,True,59.92415303389714,200,3.3375523870461135,12,3
113025,low_flow_showerheads,Water Heating,True,12.681258446490997,80,6.308522165805762,10,4
113025,heat_pump_replace,HVAC,True,224.7155738771143,8000,35.60055879515854,18,5
113033,thermostat_setback,Behavioral,True,50.12745107170179,0,0.0,1,1
113033,programmable_thermostat,Behavioral,True,43.44379092880822,90,2.0716424160010325,15,2
113033,low_flow_showerheads,Water Heating,True,29.35220675536237,80,2.7255190952681865,10,3
113033,smart_thermostat,Behavioral,True,53.46928114314858,200,3.7404654733351976,12,4
113033,energy_star_fridge,Appliance,True,193.30050000000003,1500,7.759938541286752,14,5
113034,thermostat_setback,Behavioral,True,48.71736923704805,0,0.0,1,1
113034,programmable_thermostat,Behavioral,True,42.22172000544164,90,2.1316043019659214,15,2
113034,low_flow_showerheads,Water Heating,True,30.885499285955042,80,2.590212295398424,10,3
113034,smart_thermostat,Behavioral,True,51.96519385285124,200,3.8487299896606917,12,4
113034,energy_star_fridge,Appliance,True,206.44500000000002,1500,7.265857734505557,14,5
113045,thermostat_setback,Behavioral,True,81.33379269904844,0,0.0,1,1
113045,smart_thermostat,Behavioral,True,86.75604554565167,200,2.3053148485745414,12,2
113045,low_flow_showerheads,Water Heating,True,18.297302072223538,80,4.372229287368276,10,3
113045,led_lighting,Lighting,True,24.052401697891437,200,8.315177939903318,15,4
113045,attic_insulation,Insulation,True,162.6675853980969,2300,14.13926440459052,30,5
113046,thermostat_setback,Behavioral,True,105.42125216896042,0,0.0,1,1
113046,programmable_thermostat,Behavioral,True,91.36508521309902,90,0.9850590057469425,15,2
113046,smart_thermostat,Behavioral,True,112.4493356468911,200,1.778578760376424,12,3
113046,heat_pump_replace,HVAC,True,421.6850086758417,8000,18.97150677734852,18,4
113046,energy_star_washer,Appliance,True,28.505,950,33.3274864058937,12,5
113047,thermostat_setback,Behavioral,True,140.24396088327677,0,0.0,1,1
113047,programmable_thermostat,Behavioral,True,121.54476609883986,90,0.7404679188473838,15,2
113047,smart_thermostat,Behavioral,True,149.5935582754952,200,1.336955964585554,12,3
113047,low_flow_showerheads,Water Heating,True,46.245852504148964,80,1.7298848581680437,10,4
113047,heat_pump_replace,HVAC,True,560.9758435331071,8000,14.260863622245909,18,5
113051,thermostat_setback,Behavioral,True,74.47798041103819,0,0.0,1,1
113051,smart_thermostat,Behavioral,True,79.44317910510739,200,2.517522614942055,12,2
113051,low_flow_showerheads,Water Heating,True,12.444416184234234,80,6.428586027310111,10,3
113051,led_lighting,Lighting,True,26.39364592462345,200,7.577581383457668,15,4
113051,heat_pump_replace,HVAC,True,297.91192164415276,8000,26.85357455938192,18,5
113053,thermostat_setback,Behavioral,True,180.4473585766288,0,0.0,1,1
113053,programmable_thermostat,Behavioral,True,156.3877107664116,90,0.5754927900596258,15,2
113053,smart_thermostat,Behavioral,True,192.47718248173737,200,1.0390842042743242,12,3
113053,low_flow_showerheads,Water Heating,True,24.569056007695124,80,3.2561283581649896,10,4
113053,led_lighting,Lighting,True,34.266537375044756,200,5.836597897564454,15,5
113062,thermostat_setback,Behavioral,True,23.084092415953688,0,0.0,1,1
113062,low_flow_showerheads,Water Heating,True,18.58194989473158,80,4.305253240548339,10,2
113062,programmable_thermostat,Behavioral,True,20.00621342715986,90,4.498602413079258,15,3
113062,smart_thermostat,Behavioral,True,24.623031910350598,200,8.122476579170883,12,4
113062,energy_star_fridge,Appliance,True,149.67900000000003,1500,10.021445894213615,14,5
113063,thermostat_setback,Behavioral,True,58.184053763151105,0,0.0,1,1
113063,programmable_thermostat,Behavioral,True,50.426179928064286,90,1.7847871904710992,15,2
113063,low_flow_showerheads,Water Heating,True,25.631644288762757,80,3.1211419407483363,10,3
113063,smart_thermostat,Behavioral,True,62.062990680694504,200,3.222532427239485,12,4
113063,led_lighting,Lighting,True,26.699409868776442,200,7.490802268026512,15,5
113069,thermostat_setback,Behavioral,True,78.66817047450527,0,0.0,1,1
113069,programmable_thermostat,Behavioral,True,68.17908107790457,90,1.320052992459107,15,2
113069,smart_thermostat,Behavioral,True,83.91271517280562,200,2.3834290141622767,12,3
113069,low_flow_showerheads,Water Heating,True,16.128581666460725,80,4.9601385698011775,10,4
113069,energy_star_fridge,Appliance,True,228.13350000000005,1500,6.575097475820077,14,5
113081,thermostat_setback,Behavioral,True,74.61068495137425,0,0.0,1,1
113081,smart_thermostat,Behavioral,True,79.5847306147992,200,2.5130448825419403,12,2
113081,led_lighting,Lighting,True,38.20966714211741,200,5.23427747371151,15,3
113081,low_flow_showerheads,Water Heating,True,9.880879283981551,80,8.096445437775209,10,4
113081,attic_insulation,Insulation,True,149.2213699027485,2300,15.413341946257232,30,5
113092,thermostat_setback,Behavioral,True,138.29961678508644,0,0.0,1,1
113092,smart_thermostat,Behavioral,True,147.51959123742552,200,1.355752129750074,12,2
113092,energy_star_fridge,Appliance,True,243.84600000000006,1500,6.151423439383872,14,3
113092,attic_insulation,Insulation,True,276.5992335701729,2300,8.315279729133787,30,4
113092,low_flow_showerheads,Water Heating,True,8.589453188770413,80,9.313747713834628,10,5
113105,thermostat_setback,Behavioral,True,43.271035924777,0,0.0,1,1
113105,smart_thermostat,Behavioral,True,46.155771653095464,200,4.333152557890057,12,2
113105,low_flow_showerheads,Water Heating,True,14.997000000000003,80,5.334400213376007,10,3
113105,air_sealing,Envelope,True,66.34892175132472,800,12.057467987172334,15,4
113105,heat_pump_replace,HVAC,True,173.084143699108,8000,46.22029395082727,18,5
113106,thermostat_setback,Behavioral,True,145.92874393411904,0,0.0,1,1
